0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,temp (K),norm_avg (1e44 cm^-5),norm_log_avg (1e44 cm^-5)
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2554530.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3115410.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3799450.0,0.0,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8912e-17,0.0,0.0,0.0,1.2939e-17,0.0,1.7296e-17,0.0,0.0,0.0,6.2181e-18,7.6813e-18,1.4089e-17,0.0,0.0,0.0,4633730.0,1.331084090909091e-18,1.0240433014506486e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.334e-16,1.1051e-16,0.0,0.0,2.1073e-16,2.0172e-16,1.9375e-16,7.7346e-17,9.5128e-17,0.0,0.0,1.8585e-17,3.8566e-17,1.6743e-17,5.8122e-17,1.788e-17,0.0,2.3171e-17,4.2678e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.0394e-17,0.0,4.2841e-17,2.5656e-16,0.0,0.0,8.3501e-18,2.7594e-17,1.9445e-16,1.2789e-17,6.0535e-17,1.1693e-17,6.7358e-17,8.811e-17,4.4605e-17,1.7162e-16,2.8099e-17,1.0702e-16,1.0497e-16,4.2648e-17,0.0,3.0428e-17,4.6464e-17,9.0818e-17,1.102e-16,1.988e-16,2.8463e-17,1.659e-16,5.4544e-17,5651130.0,3.8222523863636353e-17,5.836393170832907e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4215e-16,0.0,0.0,1.4522e-16,0.0,1.5442e-15,2.0328e-16,0.0,1.1318e-16,0.0,2.2671e-15,0.0,0.0,0.0,0.0,0.0,9.3032e-17,1.3836e-15,0.0,0.0,0.0,3.2514e-16,9.7138e-16,6.7299e-16,1.7334e-15,2.1148e-15,7.2764e-16,5.6231e-16,1.1262e-15,2.6558e-15,1.3527e-15,1.6243e-15,8.0953e-16,4.4097e-16,6.094e-16,1.0581e-15,1.3056e-15,1.7484e-15,5.4832e-16,2.3178e-15,1.8187e-15,1.5899e-15,1.3303e-15,7.5269e-16,6.5763e-16,2.3819e-16,6.7913e-16,1.1209e-15,1.6596e-15,1.653e-15,2.1073e-15,2.5532e-15,2.518e-15,1.757e-15,1.5056e-15,1.5804e-15,1.9781e-15,2.5514e-15,2.0229e-15,7.075e-16,1.3835e-15,2.0529e-15,2.1161e-15,2.0558e-15,1.5548e-15,2.0264e-15,2.8583e-15,1.7648e-15,2.3224e-15,1.6295e-15,1.7124e-15,9.184e-16,8.7244e-16,1.2061e-15,1.0836e-15,8.8279e-16,1.343e-15,6.3623e-16,6891930.0,9.988345681818183e-16,1.0834579909528545e-15
0.0,1.3165e-16,0.0,1.2667e-16,0.0,0.0,1.1507e-15,1.1294e-15,1.0245e-15,6.5768e-16,2.3966e-15,4.7044e-16,1.3012e-15,2.322e-15,8.1979e-15,5.4322e-15,8.7019e-15,1.1056e-14,3.9586e-15,4.8704e-15,6.4666e-15,2.6721e-15,6.2314e-15,2.4952e-15,6.5678e-15,6.0784e-15,8.9396e-15,8.9496e-15,1.1408e-14,8.851e-15,5.9716e-15,5.5656e-15,7.4477e-15,7.279e-15,6.4439e-15,7.6924e-15,7.2734e-15,6.5455e-15,6.7387e-15,6.6651e-15,7.0487e-15,5.7941e-15,7.6359e-15,5.749e-15,6.7436e-15,7.7812e-15,6.8294e-15,5.506e-15,6.8427e-15,6.7695e-15,7.9364e-15,6.8512e-15,6.2859e-15,6.366e-15,7.3908e-15,6.6911e-15,7.0357e-15,6.8128e-15,8.478e-15,7.3382e-15,7.2273e-15,7.1116e-15,8.181e-15,7.1762e-15,6.4186e-15,6.6436e-15,6.6359e-15,6.1174e-15,5.8938e-15,7.3339e-15,5.5201e-15,6.6253e-15,6.195e-15,6.0057e-15,6.0481e-15,5.7276e-15,5.0106e-15,6.0866e-15,5.9317e-15,5.6365e-15,5.3542e-15,3.5447e-15,3.5404e-15,4.0234e-15,3.6384e-15,3.2732e-15,3.7857e-15,3.7163e-15,8405250.0,5.517039090909091e-15,4.810546805120575e-15
1.6884e-15,9.5596e-15,7.813e-15,1.2195e-14,1.2396e-14,1.6096e-14,1.3407e-14,2.0069e-14,1.2185e-14,1.7512e-14,1.3738e-14,1.0648e-14,1.5178e-14,2.0558e-14,1.73e-14,3.3196e-14,4.055e-14,3.2487e-14,4.1225e-14,4.6535e-14,3.6889e-14,3.7162e-14,3.2611e-14,2.8992e-14,3.3848e-14,3.4858e-14,2.9147e-14,3.1153e-14,2.3135e-14,2.4861e-14,2.2529e-14,1.3682e-14,1.3071e-14,1.2762e-14,1.3842e-14,1.3403e-14,1.3328e-14,1.2327e-14,1.2976e-14,1.2929e-14,1.203e-14,1.258e-14,1.1585e-14,1.1813e-14,1.4207e-14,1.1937e-14,1.2942e-14,1.2767e-14,1.3025e-14,1.062e-14,1.098e-14,1.1246e-14,1.2052e-14,1.1507e-14,1.1447e-14,1.0894e-14,9.5292e-15,1.0364e-14,9.5015e-15,9.7602e-15,9.6307e-15,1.1394e-14,9.0225e-15,9.936e-15,9.6608e-15,8.0319e-15,8.4144e-15,9.3168e-15,7.5034e-15,7.5256e-15,8.3609e-15,7.1887e-15,8.426e-15,7.3578e-15,8.1178e-15,8.9324e-15,7.6564e-15,8.1124e-15,8.0548e-15,8.1087e-15,6.8936e-15,5.7797e-15,5.6844e-15,4.9354e-15,5.5401e-15,6.0791e-15,5.1932e-15,4.8516e-15,10250700.0,1.4708375000000003e-14,1.2394850977283263e-14
3.4924e-14,4.0458e-14,5.5557e-14,6.7177e-14,5.7025e-14,7.5635e-14,7.0818e-14,6.0488e-14,7.7595e-14,5.9345e-14,6.3581e-14,7.1107e-14,7.6121e-14,7.0999e-14,8.2102e-14,6.431e-14,5.6536e-14,5.9761e-14,6.9502e-14,5.23e-14,5.6469e-14,5.9979e-14,5.6892e-14,5.4349e-14,4.0773e-14,3.7464e-14,3.7212e-14,4.0365e-14,4.1922e-14,3.6908e-14,4.2892e-14,1.7912e-14,1.7369e-14,1.765e-14,1.6507e-14,1.5765e-14,1.6285e-14,1.8188e-14,1.5645e-14,1.5346e-14,1.534e-14,1.608e-14,1.5143e-14,1.6692e-14,1.4336e-14,1.5357e-14,1.4897e-14,1.5113e-14,1.4791e-14,1.5924e-14,1.3865e-14,1.4517e-14,1.4226e-14,1.5243e-14,1.3816e-14,1.5679e-14,1.4966e-14,1.4044e-14,1.3682e-14,1.4409e-14,1.3427e-14,1.2364e-14,1.2461e-14,1.2128e-14,1.3635e-14,1.4814e-14,1.4323e-14,1.1668e-14,1.4322e-14,1.31e-14,1.437e-14,1.3061e-14,1.2585e-14,1.2916e-14,1.2756e-14,1.288e-14,1.2464e-14,1.2748e-14,1.1994e-14,1.2878e-14,1.2536e-14,3.5362e-15,3.6768e-15,3.594e-15,3.321e-15,3.4817e-15,3.155e-15,3.0995e-15,12501500.0,2.8598263636363644e-14,2.068054305745994e-14
6.5391e-14,7.1703e-14,7.0926e-14,5.9366e-14,7.1212e-14,5.9494e-14,6.1809e-14,6.8907e-14,5.9546e-14,7.7303e-14,8.5838e-14,8.5225e-14,7.7906e-14,9.4927e-14,6.9687e-14,8.1052e-14,6.9857e-14,7.5774e-14,5.9334e-14,7.0615e-14,6.5224e-14,5.8524e-14,5.9569e-14,5.5483e-14,5.7949e-14,5.2017e-14,5.5347e-14,4.3606e-14,4.6432e-14,4.8255e-14,4.6029e-14,1.2275e-14,1.1504e-14,1.1637e-14,1.0383e-14,9.6993e-15,1.1415e-14,1.0555e-14,1.0666e-14,9.383e-15,1.0516e-14,1.0283e-14,9.8742e-15,1.0583e-14,9.6059e-15,9.175e-15,8.9263e-15,9.2301e-15,8.9069e-15,8.6563e-15,8.9091e-15,8.9881e-15,8.437e-15,8.3921e-15,8.8442e-15,8.2976e-15,8.8834e-15,8.9524e-15,8.3653e-15,8.7181e-15,7.6105e-15,6.9168e-15,7.1763e-15,8.5448e-15,7.6656e-15,6.894e-15,6.8251e-15,7.0704e-15,7.6272e-15,7.3806e-15,7.3061e-15,6.8503e-15,6.7973e-15,6.9636e-15,6.6184e-15,6.3144e-15,6.5905e-15,6.5721e-15,6.0747e-15,6.5109e-15,6.2657e-15,1.464e-15,1.3113e-15,1.3612e-15,1.2862e-15,1.2021e-15,1.5053e-15,6.5679e-16,15246500.0,2.7951482840909097e-14,1.4835548046252518e-14
5.139e-14,5.7035e-14,5.8441e-14,5.7346e-14,5.9432e-14,5.4406e-14,6.0859e-14,6.494e-14,6.9906e-14,6.253e-14,5.9696e-14,6.0821e-14,5.0356e-14,3.6432e-14,3.8094e-14,3.8669e-14,4.1962e-14,3.3668e-14,3.6181e-14,3.305e-14,2.6788e-14,3.0218e-14,2.6183e-14,3.5934e-14,3.0865e-14,3.4902e-14,2.8226e-14,3.0171e-14,2.6496e-14,2.775e-14,2.1748e-14,2.7708e-15,2.4745e-15,2.156e-15,2.8584e-15,2.9456e-15,1.7431e-15,2.0338e-15,2.5098e-15,2.5784e-15,2.2754e-15,1.9676e-15,2.3631e-15,1.6785e-15,1.9066e-15,1.7662e-15,1.8397e-15,1.6889e-15,1.6302e-15,1.4706e-15,1.9243e-15,1.4353e-15,1.8742e-15,1.5128e-15,1.6142e-15,1.3469e-15,1.3524e-15,1.3888e-15,1.4345e-15,1.5257e-15,2.1165e-15,1.6806e-15,1.944e-15,1.3323e-15,1.6779e-15,1.7172e-15,1.5663e-15,1.7841e-15,1.37e-15,1.5392e-15,1.2156e-15,1.2921e-15,1.6314e-15,1.3351e-15,1.1355e-15,1.4002e-15,1.2766e-15,1.2582e-15,1.4315e-15,1.1688e-15,1.2993e-15,1.115e-16,1.605e-16,1.821e-16,2.0513e-16,1.2963e-16,1.7708e-16,8.1954e-17,18594100.0,1.6281609022727264e-14,4.3404429236080394e-15
4.4558e-14,3.8578e-14,4.0361e-14,4.3302e-14,4.3629e-14,3.9288e-14,3.6308e-14,3.3817e-14,2.7703e-14,2.3908e-14,1.9566e-14,1.7312e-14,2.2205e-14,1.7936e-14,2.1078e-14,1.1452e-14,1.0605e-14,8.5559e-15,9.8523e-15,8.1182e-15,1.0305e-14,9.2427e-15,6.4574e-15,7.6342e-15,8.7244e-15,9.611e-15,8.1745e-15,8.6365e-15,6.7891e-15,6.205e-15,6.7641e-15,2.9393e-16,4.5664e-16,3.0775e-16,3.0661e-16,5.5025e-16,4.0306e-16,3.0939e-16,3.8525e-16,4.2844e-16,4.1606e-16,2.9527e-16,3.3683e-16,2.0441e-16,1.3438e-16,2.8906e-16,2.734e-16,3.2456e-16,1.3441e-16,1.8765e-16,3.0781e-16,2.3439e-16,3.0305e-16,1.6034e-16,2.3221e-16,2.1985e-16,1.8067e-16,2.5076e-16,2.5674e-16,2.1885e-16,2.7357e-16,3.7599e-16,4.2787e-16,1.9735e-16,1.5485e-16,2.5359e-16,1.5984e-16,2.5533e-16,1.7623e-16,1.2498e-16,9.1719e-17,2.3593e-16,2.8748e-16,2.7032e-16,3.0895e-16,2.1003e-16,3.4282e-16,2.2141e-16,1.8561e-16,1.5292e-16,3.1962e-16,1.1979e-17,2.1952e-17,3.1194e-17,3.2337e-17,3.1936e-18,1.4131e-17,5.0148e-18,22676700.0,7.048006027272728e-15,8.688208918143507e-16
2.1014e-14,2.3446e-14,1.8791e-14,1.8905e-14,1.7241e-14,1.6912e-14,1.4354e-14,1.1786e-14,9.2495e-15,9.0704e-15,9.8419e-15,6.5586e-15,6.7765e-15,3.0297e-15,5.7321e-15,3.8189e-15,5.1096e-15,5.7877e-15,2.4794e-15,2.5314e-15,1.8917e-15,2.0962e-15,1.1319e-15,3.184e-15,2.8003e-15,1.3201e-15,2.5712e-15,2.0688e-15,2.6688e-15,1.3248e-15,2.2143e-15,3.4537e-17,6.3577e-17,5.4514e-17,8.9729e-17,1.3073e-16,6.1502e-17,6.6265e-17,6.436e-17,1.6399e-16,1.3789e-16,5.0092e-17,1.1139e-16,4.711e-17,3.407e-17,2.4956e-17,5.5468e-17,5.5537e-17,2.1952e-17,1.0939e-17,1.0109e-16,3.3036e-17,2.3527e-17,3.2839e-17,0.0,7.1351e-18,2.7819e-17,3.8644e-17,7.7955e-17,2.8312e-17,3.4564e-17,6.9134e-17,7.0539e-17,5.5229e-17,5.0824e-18,3.307e-17,4.1802e-17,2.6634e-17,1.1588e-17,3.3794e-17,4.417e-17,1.0256e-16,7.0495e-17,3.1931e-17,3.8559e-17,2.33e-17,7.4674e-17,5.9708e-17,2.96e-17,2.9281e-17,3.5589e-17,1.6761e-18,4.204e-18,3.0164e-18,4.3258e-18,9.793800000000001e-19,2.6622e-18,0.0,27656100.0,2.707885595227273e-15,2.0143265918723973e-16
1.4906e-14,1.066e-14,9.849e-15,9.7702e-15,7.6892e-15,6.0412e-15,6.2755e-15,3.4533e-15,3.5464e-15,4.336e-15,2.728e-15,2.6257e-15,2.1648e-15,3.178e-15,1.8171e-15,2.5483e-15,1.9471e-15,1.5959e-15,9.3596e-16,4.8803e-16,6.8292e-16,3.2106e-16,4.3046e-16,1.3998e-15,1.2762e-15,1.7323e-15,9.8005e-16,1.2457e-15,9.9408e-16,3.315e-16,2.9012e-16,2.179e-17,5.7398e-17,9.6813e-18,3.4689e-17,2.8039e-17,2.0963e-17,2.4678e-17,3.0156e-17,1.0387e-16,2.3232e-17,0.0,1.8646e-17,0.0,1.7921e-17,7.5135e-18,3.899e-17,1.1115e-17,1.2354e-17,0.0,7.0055e-18,1.9615e-17,0.0,4.6375e-18,0.0,5.9196e-18,5.3452e-18,0.0,4.0402e-17,0.0,9.8072e-18,1.9329e-17,4.6364e-18,1.5126e-17,0.0,4.6928e-18,1.3479e-17,1.0275e-17,2.1525e-18,1.1129e-17,8.3359e-18,2.5774e-17,5.1599e-18,1.7976e-17,1.7433e-17,8.5473e-18,2.3098e-17,2.4116e-17,1.6434e-17,1.2526e-17,0.0,0.0,0.0,2.5334e-18,0.0,0.0,0.0,0.0,33728800.0,1.2163227386363631e-15,1.1844479263537022e-16
5.1417e-15,2.3389e-15,2.0189e-15,3.6655e-15,1.7511e-15,2.5049e-15,3.1706e-15,8.4353e-16,1.5201e-15,1.1835e-15,1.1818e-15,1.4483e-15,1.8811e-15,6.9318e-16,1.3002e-15,5.5345e-16,1.2291e-15,3.8339e-16,7.8246e-17,2.6977e-16,5.3155e-16,2.4195e-16,2.6614e-16,4.2625e-16,1.7159e-16,2.4072e-16,5.9864e-16,2.4569e-16,6.2402e-16,8.3747e-17,7.7492e-17,0.0,0.0,0.0,0.0,2.6298e-17,0.0,5.8483e-18,5.9378e-18,0.0,0.0,1.5075e-17,6.8189e-18,0.0,4.8764e-18,0.0,5.9388e-18,0.0,0.0,0.0,0.0,5.9991e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9275e-18,0.0,5.4921e-18,0.0,0.0,0.0,3.5763e-18,0.0,0.0,0.0,0.0,0.0,7.9459e-18,0.0,0.0,0.0,0.0,7.1866e-18,5.6143e-18,2.5285e-18,0.0,0.0,0.0,0.0,1.2263e-18,0.0,0.0,0.0,41134400.0,4.1796982727272715e-16,1.3943103512269683e-16
3.0571e-15,2.044e-15,1.7849e-15,1.5573e-15,7.901e-16,1.3183e-15,1.4665e-15,9.185e-16,5.0988e-16,6.4525e-16,4.8199e-16,1.9819e-16,7.6707e-16,6.933e-16,7.2364e-16,2.6026e-16,4.7427e-16,7.1546e-17,2.5679e-16,1.2614e-16,0.0,4.1002e-17,0.0,1.2333e-16,3.2189e-16,3.031e-17,2.3234e-16,1.9228e-16,1.4402e-16,7.0032e-17,3.6261e-17,0.0,5.2089e-18,0.0,8.0918e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6145e-18,0.0,0.0,0.0,5.7148e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.1273e-18,5.2596e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0009e-18,0.0,8.8015e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50166100.0,2.2026488977272724e-16,1.4523721582172978e-16
